genes	cancer_types	correlation	Correlation_p.adj	log10_correlation	Expression	Expression_p.sgnif	Expression_p.adj	log10_p.adj	Genotypic_var	Phenotypic_var	p.value_Cox_OS	Type_Cox_OS	p.value_Cox_DSS	Type_Cox_DSS	p.value_Cox_DFI	Type_Cox_DFI	p.value_Cox_PFI	Type_Cox_PFI
(ALDH1B1 + AOC2 + CARNS1)	ESCA	0.840198417960109	1.66031173843389e-09	8.77981036161606	Underexpression	****	5.4e-17	16.267606240177	Mutation	Tumor mutational burden	0.84	NS	0.997	NS			0.306	NS
(ALDH1B1 + ASH1L + COLGALT2 + DLST + EHHADH + EHMT1 + EHMT2 + HADH + KMT2A + KMT2C + PHYKPL + PRDM16 + PRDM2 + PRDM7 + PRDM9 + SETDB1 + SETDB2 + SETMAR)	HNSC	0.710036945262514	0.0124042429725215	1.90642973545375	Overexpression	*	0.01	2	Mutation	Tumor mutational burden	0.405	NS	0.418	NS	0.774	NS	0.541	NS
(ALDH1B1 + BCAT1 + ENPP3 + PANK1 + PANK3)	HNSC	0.636588778673424	6.40743463358068e-56	55.1933158156424	Unchanged	ns	0.84	0.0757207139381184	Mutation	Tumor mutational burden	0.828	NS	0.422	NS	0.638	NS	0.42	NS
(ALDH1B1 + CAMKMT + HADH + MECOM)	LUSC	0.44333517552807	5.90833971454398e-19	18.2285345418113	Overexpression	****	3.4e-12	11.4685210829577	Mutation	Microsatellite instability	0.562	NS	0.351	NS	0.576	NS	0.428	NS
(ALDH1B1 + CARNS1 + FTCD)	ESCA	0.502024139423411	1.3771384435754e-11	10.8610223979722	Underexpression	****	7.2e-29	28.1426675035687	Mutation	Microsatellite instability	0.305	NS	0.997	NS			0.674	NS
(ALDH1B1 + CARNS1 + FTCD)	ESCA	0.71944748053722	9.26856499615547e-05	4.03298750021292	Underexpression	****	7.2e-29	28.1426675035687	Mutation	Tumor mutational burden	0.305	NS	0.997	NS			0.674	NS
(ALDH1B1 + CKMT2 + HOGA1 + PRODH2)	LUSC	0.381761916500509	9.28832133332156e-14	13.0320627684122	Underexpression	****	4.3e-33	32.3665315444204	Mutation	Microsatellite instability	0.473	NS	0.56	NS	0.606	NS	0.355	NS
(ALDH1B1 + CNDP1 + GOT2 + PYCR1)	HNSC	0.658512873522512	4.04081051192848e-61	60.3935315147029	Unchanged	ns	0.067	1.17392519729917	Mutation	Tumor mutational burden	0.382	NS	0.337	NS	0.637	NS	0.31	NS
(ALDH1B1 + CNDP1 + P4HA2 + P4HA3 + SMOX)	PRAD	0.608241167592294	8.42999342981284e-45	44.0741727638565	Underexpression	****	3.6e-11	10.4436974992327	Mutation	Microsatellite instability	0.998	NS	0.999	NS	0.837	NS	0.302	NS
(ALDH1B1 + CNDP1 + SMOX)	PRAD	0.614449595787592	7.9616604614899e-45	44.0989963475816	Underexpression	****	7.8e-05	4.10790539730952	Mutation	Microsatellite instability	0.999	NS	0.999	NS	0.987	NS	0.629	NS
(ALDH1B1 + CNDP1)	PRAD	0.479177376773179	2.38994012008775e-28	27.621612980157	Underexpression	****	2.5e-11	10.602059991328	Mutation	Microsatellite instability	0.998	NS	0.999	NS	0.997	NS	0.821	NS
(ALDH1B1 + COASY + CSAD + DPYD + ENPP1)	LGG	0.595854147214086	3.02405973769159e-48	47.5194096339732	Overexpression	****	4.8e-97	96.3187587626244	Mutation	Microsatellite instability	0.241	NS	0.261	NS			0.519	NS
(ALDH1B1 + COASY + CSAD + DPYD + ENPP1)	LGG	0.897878697322236	7.24411202024134e-179	178.140014842538	Overexpression	****	4.8e-97	96.3187587626244	Mutation	Tumor mutational burden	0.241	NS	0.261	NS			0.519	NS
(ALDH1B1 + CSAD + PANK3)	BRCA	0.594299036337869	4.33023436641592e-74	73.3634885975758	Unchanged	ns	0.98	0.00877392430750515	Mutation	Tumor mutational burden	0.996	NS	0.997	NS	0.996	NS	0.995	NS
(ALDH1B1 + GLO1 + ME2 + PC)	ESCA	0.232475548612771	0.0208671387744183	1.68053709571984	Overexpression	****	2.5e-36	35.602059991328	Mutation	Microsatellite instability	0.0978	NS	0.997	NS			0.995	NS
(ALDH1B1 + GLO1 + ME2 + PC)	ESCA	0.55925932309644	2.45938620424482e-14	13.6091732674376	Overexpression	****	2.5e-36	35.602059991328	Mutation	Tumor mutational burden	0.0978	NS	0.997	NS			0.995	NS
(ALDH1B1 + HADH + HIBCH + MCCC1)	LUSC	0.400215916398479	3.04890546706166e-15	14.5158560409577	Overexpression	****	2.3e-33	32.6382721639824	Mutation	Microsatellite instability	0.864	NS	0.649	NS	0.747	NS	0.518	NS
(ALDH1B1 + HADH + OXCT1)	PRAD	0.169060695314318	0.00403266753846752	2.39440758066052	Overexpression	****	1.4e-05	4.85387196432176	Mutation	Stemness	0.998	NS	0.999	NS	0.997	NS	0.158	NS
(ALDH1B1 + HADH + SMYD2)	PRAD	0.182065515592994	0.00109641879432787	2.96002352858408	Overexpression	****	3.6e-14	13.4436974992327	Mutation	Stemness	0.998	NS	0.999	NS	0.997	NS	0.137	NS
(ALDH1B1 + HADH)	LUSC	0.370157143761481	6.14027197054935e-13	12.2118123922639	Overexpression	****	1.1e-40	39.9586073148418	Mutation	Microsatellite instability	0.742	NS	0.516	NS	0.816	NS	0.844	NS
(ALDH1B1 + HADH)	PRAD	0.160152167467729	0.00803608141695981	2.09495567187933	Overexpression	**	0.0022	2.65757731917779	Mutation	Stemness	0.999	NS	0.999	NS	0.997	NS	0.224	NS
(ALDH1B1 + HIBCH)	LUSC	0.328562631595125	3.78297092049278e-10	9.42216699709427	Overexpression	****	6e-54	53.2218487496164	Mutation	Microsatellite instability	0.712	NS	0.86	NS	0.84	NS	0.659	NS
(ALDH1B1 + KL + UGT2A1 + UGT2B10)	HNSC	0.434483609186269	7.67140074551875e-23	22.1151253295964	Unchanged	ns	0.23	0.638272163982407	Mutation	Tumor mutational burden	0.626	NS	0.615	NS	0.58	NS	0.681	NS
(ALDH1B1 + P4HA2 + P4HA3 + SMOX)	PRAD	0.878194699021727	0.0116370435996811	1.93415733853708	Unchanged	ns	0.067	1.17392519729917	Mutation	Tumor mutational burden	0.999	NS	0.999	NS	0.933	NS	0.0966	NS
(ALDH1B1 + PCK2)	LUSC	0.33200773722542	2.27890079433785e-10	9.64227458022086	Overexpression	****	8.1e-31	30.0915149811213	Mutation	Microsatellite instability	0.16	NS	0.371	NS	0.996	NS	0.185	NS
(ALDH1B1 + PLOD2 + SETDB1)	ESCA	0.578086423728023	4.77005687642718e-16	15.3214764425592	Unchanged	ns	0.76	0.119186407719209	Mutation	Microsatellite instability	0.588	NS	0.996	NS			0.757	NS
(ALDH1B1 + PLOD2 + SETDB1)	ESCA	0.810458220386572	5.93187978477781e-40	39.2268076589479	Unchanged	ns	0.76	0.119186407719209	Mutation	Tumor mutational burden	0.588	NS	0.996	NS			0.757	NS
(ALDH1B1 + SMOX)	PRAD	0.787744026296337	5.14704429451884e-287	286.288442094275	Overexpression	****	5.1e-08	7.29242982390206	Mutation	Tumor mutational burden	0.998	NS	0.999	NS	0.799	NS	0.206	NS
(ALDH1B1 + UGDH)	ESCA	0.232475548612771	0.0191282105432168	1.71832565660924	Overexpression	*	0.048	1.31875876262441	Mutation	Microsatellite instability	0.0978	NS	0.997	NS			0.995	NS
(ALDH1B1 + UGDH)	ESCA	0.55925932309644	1.99825129094892e-14	13.6993498977867	Overexpression	*	0.048	1.31875876262441	Mutation	Tumor mutational burden	0.0978	NS	0.997	NS			0.995	NS
(ALDH1B1 + UGT1A4 + UGT2A3)	BRCA	0.475672198942641	9.31925097899559e-44	43.0306189920195	Overexpression	****	5.5e-10	9.25963731050576	Mutation	Tumor mutational burden	0.537	NS	0.996	NS	0.274	NS	0.473	NS
(ALDH1B1 + UGT2A3 + UGT2B10 + UGT2B28 + UGT2B7)	PRAD	0.562876520869728	4.44718805994623e-41	40.3519145049855	Unchanged	ns	0.67	0.173925197299174	Mutation	Microsatellite instability	0.998	NS	0.999	NS	0.997	NS	0.836	NS
(ALDH1B1 + UGT2B10 + UGT2B7)	PRAD	0.794580899657542	3.33640190118808e-106	105.476721640002	Unchanged	ns	0.27	0.568636235841013	Mutation	Tumor mutational burden	0.998	NS	0.999	NS	0.997	NS	0.199	NS
(ALDH1B1 + UGT2B15)	LUSC	0.257903222445057	2.47263200978605e-38	37.6068405128385	Overexpression	****	9.3e-33	32.0315170514461	Mutation	Microsatellite instability	0.365	NS	0.528	NS	0.996	NS	0.35	NS
(ALDH1L1 + ALDH1L2 + AMT + BHMT + BHMT2 + DHFR + DMGDH + FTCD + GART + GLDC + MTHFR + MTR + SHMT2)	GBM	0.992957733787914	1.04895174616921e-136	135.979244489742	Unchanged	ns	0.48	0.318758762624413	Mutation	Tumor mutational burden	0.835	NS	0.902	NS			0.518	NS
(ALDH1L1 + ALDH1L2)	PAAD	0.815900958322982	2.77997433162809e-40	39.5559592140401	Underexpression	****	6.3e-48	47.2006594505464	Mutation	Tumor mutational burden	0.554	NS	0.791	NS	0.244	NS	0.857	NS
(ALDH1L1 + ALDH7A1 + BHMT + BHMT2 + CHDH + DMGDH + FTCD + GLDC + MAT1A + MTHFD1 + MTHFD1L + MTHFD2 + MTHFR + MTR + SARDH + SHMT1)	SKCM	0.768854182365392	6.02199919531806e-27	26.2202593068553	Underexpression	****	2.6e-32	31.5850266520292	Mutation	Tumor mutational burden	0.553	NS	0.479	NS			0.377	NS
(ALDH1L1 + CHDH + FTCD + GCSH + MAT1A + MTR + SARDH + `ST20-MTHFS`)	STAD	0.51802424969214	0.0005596887390013	3.25205343105789	Unchanged	ns	0.36	0.443697499232713	Mutation	Microsatellite instability	0.054	NS	0.173	NS	0.52	NS	0.0491	Protective
(ALDH1L1 + DMGDH + MTHFD1L + MTHFR + SHMT2 + `ST20-MTHFS`)	LUAD	0.477584995294502	0.00620573385394032	2.20720685399253	Underexpression	****	2.7e-09	8.56863623584101	Mutation	Tumor mutational burden	0.0325	Protective	0.129	NS	0.344	NS	0.357	NS
(ALDH1L1 + GLDC + MTHFD2 + SARDH + SHMT1)	CESC	0.793805751582174	3.38595187586204e-32	31.4703192187599	Unchanged	ns	0.65	0.187086643357144	Mutation	Tumor mutational burden	0.364	NS	0.451	NS	0.559	NS	0.235	NS
(ALDH1L1 + GLDC + MTHFR)	LGG	0.51328022235805	9.14753769883768e-34	33.038695792023	Overexpression	****	6.7e-176	175.173925197299	Mutation	Microsatellite instability	0.995	NS	0.995	NS	0.998	NS	0.686	NS
(ALDH1L1 + GLDC + MTHFR)	LGG	0.773681366458344	8.75563649362188e-100	99.0577122772653	Overexpression	****	6.7e-176	175.173925197299	Mutation	Tumor mutational burden	0.995	NS	0.995	NS	0.998	NS	0.686	NS
(ALDH1L1 + MTR)	ESCA	0.394505695461809	1.28359449496489e-06	5.8915721541595	Underexpression	****	9.8e-32	31.0087739243075	Mutation	Tumor mutational burden	0.159	NS	0.67	NS	0.998	NS	0.904	NS
(ALDH1L2 + DMGDH)	SARC	0.809144227785883	1.76419910164254e-26	25.7534524034076	Unchanged	ns	0.54	0.267606240177031	Mutation	Tumor mutational burden	0.996	NS	0.997	NS			0.212	NS
(ALDH1L2 + FTCD + MTHFD2L)	ESCA	0.807880133064413	0.00537318709997871	2.26976803658121	Underexpression	****	4e-11	10.397940008672	Mutation	Microsatellite instability	0.591	NS	0.997	NS			0.483	NS
(ALDH1L2 + FTCD + MTHFD2L)	ESCA	0.830285972844769	1.06673547865072e-43	42.97194326043	Underexpression	****	4e-11	10.397940008672	Mutation	Tumor mutational burden	0.591	NS	0.997	NS			0.483	NS
(ALDH1L2 + FTCD + MTHFR)	UCEC	0.730986476584576	3.68337494419674e-27	26.4337540704724	Underexpression	****	5.2e-27	26.2839966563652	Mutation	Tumor mutational burden	0.136	NS	0.228	NS	0.499	NS	0.0979	NS
(ALDH1L2 + MTHFD1)	LIHC	0.683230611931486	1.13217770181461e-22	21.9460854027761	Unchanged	ns	0.62	0.207608310501746	Mutation	Tumor mutational burden	0.144	NS	0.155	NS	0.237	NS	0.357	NS
(ALDH2 + ALDH3B1 + AMDHD1 + C9orf41 + CNDP1 + CNDP2 + FTCD)	BLCA	0.620778815531923	5.82716446919194e-43	42.2345427239633	Underexpression	****	1.3e-05	4.88605664769316	Mutation	Tumor mutational burden	0.175	NS	0.309	NS	0.997	NS	0.288	NS
(ALDH2 + ALDH3B2 + ALDH7A1 + ALDH9A1 + AOC1 + ASPA + C9orf41 + FTCD + HAL + HDC + UROC1)	STAD	0.754929727034331	4.41526035012449e-53	52.3550436827345	Overexpression	****	1e-12	12	Mutation	Tumor mutational burden	0.154	NS	0.0983	NS	0.333	NS	0.0342	Protective
(ALDH2 + AOC1 + AOX1 + CYP1A1 + MAOB + TPH2)	SARC	0.835843919545371	2.83267923204039e-27	26.5478026014916	Underexpression	*	0.031	1.50863830616573	Mutation	Tumor mutational burden	0.763	NS	0.916	NS			0.409	NS
(ALDH2 + AOC1 + ASPA + MAOB)	SARC	0.843318155847185	1.76006225444985e-61	60.7544719706598	Underexpression	*	0.034	1.46852108295774	Mutation	Tumor mutational burden	0.997	NS	0.995	NS			0.11	NS
(ALDH2 + AOC1 + C9orf41 + FTCD + HAL + HDC + UROC1)	STAD	0.554918631880907	0.000247088213263181	3.60714797105624	Overexpression	****	2.6e-08	7.58502665202918	Mutation	Microsatellite instability	0.431	NS	0.154	NS	0.541	NS	0.0682	NS
(ALDH2 + AOC1 + CKMT2 + LAP3 + MAOB)	SARC	0.898091101493212	2.18459974784746e-62	61.6606281208099	Underexpression	*	0.036	1.44369749923271	Mutation	Tumor mutational burden	0.994	NS	0.995	NS			0.4	NS
(ALDH2 + AOX1)	SARC	0.72165668900566	6.17645315342261e-287	286.209260848227	Unchanged	ns	0.054	1.26760624017703	Mutation	Tumor mutational burden	0.997	NS	0.997	NS			0.243	NS
(ALDH2 + ARG1 + ARG2 + CKB + CKMT1B + CKMT2 + CNDP1 + CNDP2 + GATM + SRM)	BLCA	0.702923264603567	6.00615701283296e-60	59.2214033186712	Underexpression	****	2.5e-08	7.60205999132796	Mutation	Tumor mutational burden	0.0258	Protective	0.0658	NS	0.0916	NS	0.0139	Protective
(ALDH2 + BCAT1 + COASY + DPYD + DPYS + ENPP1 + ENPP3 + PANK1)	COAD	0.82898183503989	3.96431711424761e-64	63.4018316126481	Underexpression	****	3.1e-06	5.50863830616573	Mutation	Tumor mutational burden	0.783	NS	0.707	NS	0.554	NS	0.442	NS
(ALDH2 + BCAT1 + CSAD + DPYD + ENPP1 + ENPP3 + GADL1 + PANK2 + UPB1)	STAD	0.691453556950977	2.62594119696153e-45	44.5807150033498	Unchanged	ns	0.56	0.2518119729938	Mutation	Tumor mutational burden	0.285	NS	0.326	NS	0.394	NS	0.0861	NS
(ALDH2 + C9orf41 + HAL + UROC1)	COAD	0.555081174272398	1.31576264938115e-20	19.8808224461026	Overexpression	****	1.2e-07	6.92081875395237	Mutation	Tumor mutational burden	0.841	NS	0.361	NS	0.998	NS	0.17	NS
(ALDH2 + COASY)	SARC	0.809144227785883	8.09661698135483e-53	52.0916964049771	Underexpression	*	0.02	1.69897000433602	Mutation	Tumor mutational burden	0.996	NS	0.997	NS			0.212	NS
(ALDH2 + CPT1A + ECI1)	SARC	0.5792391525789	6.17645315342261e-287	286.209260848227	Underexpression	*	0.046	1.33724216831843	Mutation	Tumor mutational burden	0.598	NS	0.698	NS			0.694	NS
(ALDH2 + DGKD + PNLIPRP1 + PNPLA2)	SARC	0.740553171480512	1.51651563551658e-39	38.8191531076853	Unchanged	ns	0.48	0.318758762624413	Mutation	Tumor mutational burden	0.995	NS	0.995	NS			0.0621	NS
(ALDH2 + DPYD + PANK2)	STAD	0.403462845354218	9.04503986835305e-11	10.0435895145347	Overexpression	*	0.024	1.61978875828839	Mutation	Microsatellite instability	0.727	NS	0.786	NS	0.968	NS	0.614	NS
(ALDH2 + EHMT1)	SARC	0.740553171480512	2.30294165086183e-06	5.63771706552242	Unchanged	ns	0.1	1	Mutation	Tumor mutational burden	0.995	NS	0.995	NS			0.0621	NS
(ALDH2 + GAD1)	SARC	0.740553171480512	1.5854481644037e-39	38.7998479524899	Unchanged	ns	0.3	0.522878745280338	Mutation	Tumor mutational burden	0.995	NS	0.995	NS			0.0621	NS
(ALDH2 + GUSB + KL + UGDH + UGT1A3 + UGT1A5 + UGT1A6 + UGT1A7 + UGT1A8 + UGT1A9 + UGT2A1 + UGT2B10 + UGT2B4 + UGT2B7)	COAD	0.847085577329375	1.85665485870445e-34	33.7312688215652	Overexpression	*	0.022	1.65757731917779	Mutation	Tumor mutational burden	0.644	NS	0.894	NS	0.809	NS	0.93	NS
(ALDH2 + HK1 + MINPP1 + PFKL + PGM1)	SARC	0.839040616747244	5.25705210655659e-42	41.2792577183444	Unchanged	ns	0.06	1.22184874961636	Mutation	Tumor mutational burden	0.522	NS	0.607	NS			0.671	NS
(ALDH2 + KL + UGDH + UGT2B10 + UGT2B17 + UGT2B28)	STAD	0.521003027953425	1.0483616515017e-21	20.9794888736905	Unchanged	ns	0.99	0.00436480540245009	Mutation	Microsatellite instability	0.309	NS	0.432	NS	0.584	NS	0.249	NS
(ALDH2 + KL + UGT1A4 + UGT1A8 + UGT2A1 + UGT2B10 + UGT2B15 + UGT2B28)	BLCA	0.660659177918379	1.58215440706622e-50	49.800751134704	Underexpression	**	0.0027	2.56863623584101	Mutation	Tumor mutational burden	0.116	NS	0.117	NS	0.28	NS	0.0273	Protective
(ALDH3A1 + ALDH3B1 + ALDH3B2 + AOC3 + DDC + GOT1L1 + GOT2 + HPD + IL4I1 + MAOA + PAH + TAT)	UCEC	0.837883226778955	7.79870252372653e-40	39.1079776452143	Unchanged	ns	0.081	1.09151498112135	Mutation	Tumor mutational burden	0.0942	NS	0.158	NS	0.232	NS	0.031	Protective
(ALDH3A1 + ALDH3B1 + ALDH3B2 + CNDP2 + FTCD + HAL)	PAAD	0.999814084344044	5.66174872397073e-287	286.247049409117	Overexpression	****	8.1e-51	50.0915149811213	Mutation	Tumor mutational burden	0.677	NS	0.55	NS	0.23	NS	0.755	NS
(ALDH3A1 + ALDH3B1 + ALDH3B2 + HPD)	PAAD	0.999814084344044	5.91910093869667e-287	286.227744253922	Overexpression	****	2.9e-46	45.537602002101	Mutation	Tumor mutational burden	0.677	NS	0.55	NS	0.23	NS	0.755	NS
(ALDH3A1 + ALDH3B1 + GOT1L1 + MAOB + PAH)	BRCA	0.676138346070716	1.55257550878717e-103	102.808947268928	Underexpression	****	1.2e-37	36.9208187539524	Mutation	Tumor mutational burden	0.894	NS	0.669	NS	0.996	NS	0.8	NS
(ALDH3A1 + ALDH3B2 + ALDH9A1 + AMDHD1 + AOC1 + FTCD + HAL + HDC + MAOA + MAOB)	GBM	0.962127115726631	1.79720422102397e-83	82.7454025700672	Overexpression	**	0.0023	2.63827216398241	Mutation	Tumor mutational burden	0.467	NS	0.529	NS			0.33	NS
(ALDH3A1 + ALDH3B2 + ALDOA + GALM + HK2 + LDHC + PCK2 + PFKM + PFKP)	BRCA	0.564943457063836	9.61853723741646e-08	7.01689096933651	Overexpression	**	0.0016	2.79588001734407	Mutation	Microsatellite instability	0.52	NS	0.996	NS	0.829	NS	0.756	NS
(ALDH3A1 + ALDH3B2 + AOC1)	BRCA	0.401760859180221	1.59287058907674e-26	25.797819506517	Unchanged	ns	0.076	1.11918640771921	Mutation	Microsatellite instability	0.338	NS	0.996	NS	0.996	NS	0.995	NS
(ALDH3A1 + ALDH3B2 + AOC2 + AOC3 + HPD + MAOA + MAOB)	GBM	0.966813954798471	1.39698194452039e-87	86.8548092069465	Overexpression	****	2.1e-05	4.67778070526608	Mutation	Tumor mutational burden	0.461	NS	0.506	NS			0.352	NS
(ALDH3A1 + ALDH3B2 + AOC2 + DCT + GOT2 + HPD + TPO + TYR)	HNSC	0.53268709501484	4.36696389305355e-36	35.359820398899	Underexpression	****	2.5e-11	10.602059991328	Mutation	Tumor mutational burden	0.968	NS	0.957	NS	0.346	NS	0.761	NS
(ALDH3A1 + ALDH3B2 + AOC2 + GOT2 + HPD + PAH)	HNSC	0.543424919736006	8.34183295442692e-38	37.0787385111693	Underexpression	***	0.00019	3.72124639904717	Mutation	Tumor mutational burden	0.738	NS	0.625	NS	0.494	NS	0.516	NS
(ALDH3A1 + ALDH3B2 + AOX1 + GOT1L1)	BRCA	0.309952360660395	2.12266401226277e-15	14.6731187430775	Underexpression	****	8.8e-59	58.0555173278498	Mutation	Microsatellite instability	0.669	NS	0.996	NS	0.995	NS	0.995	NS
(ALDH3A1 + ALDH3B2 + GOT1L1)	BRCA	0.368539401848347	3.70164524915794e-22	21.4316052046311	Underexpression	****	2e-17	16.698970004336	Mutation	Microsatellite instability	0.285	NS	0.996	NS	0.996	NS	0.995	NS
(ALDH3A1 + ALDH3B2)	BRCA	0.355522029601589	1.52438448690693e-20	19.8169054795305	Underexpression	****	1.9e-12	11.7212463990472	Mutation	Microsatellite instability	0.186	NS	0.997	NS	0.995	NS	0.994	NS
(ALDH3A1 + AMDHD1)	SKCM	0.367175984226155	5.81779713797617e-15	14.2352414263329	Underexpression	****	6.8e-46	45.1674910872938	Mutation	Tumor mutational burden	0.106	NS	0.0664	NS			0.00367	Protective
(ALDH3A1 + AOC2 + DDC)	STAD	0.468194915800157	3.05208267345314e-22	21.5154037065827	Overexpression	****	5.4e-06	5.26760624017703	Mutation	Tumor mutational burden	0.14	NS	0.138	NS	0.874	NS	0.119	NS
(ALDH3A1 + AOC2)	STAD	0.379343534026021	1.26601324423202e-09	8.89756175097996	Underexpression	****	6.9e-15	14.1611509092627	Mutation	Microsatellite instability	0.253	NS	0.238	NS	0.462	NS	0.211	NS
(ALDH3A1 + AOC2)	STAD	0.376813767954747	4.59068977621999e-14	13.3381220544411	Underexpression	****	6.9e-15	14.1611509092627	Mutation	Tumor mutational burden	0.253	NS	0.238	NS	0.462	NS	0.211	NS
(ALDH3A1 + AOX1 + PNMT + TH)	COAD	0.572409044810738	6.37092963069752e-18	17.1957971918366	Underexpression	****	8.5e-17	16.0705810742857	Mutation	Microsatellite instability	0.521	NS	0.997	NS	0.722	NS	0.27	NS
(ALDH3A1 + C9orf41 + CNDP1)	HNSC	0.506768302143286	6.98473101636061e-08	7.15585031401073	Underexpression	**	0.0021	2.67778070526608	Mutation	Microsatellite instability	0.841	NS	0.641	NS	0.694	NS	0.217	NS
(ALDH3A1 + CNDP1)	HNSC	0.443558943917417	1.36274797572023e-05	4.86558445441799	Underexpression	***	0.00039	3.4089353929735	Mutation	Microsatellite instability	0.972	NS	0.892	NS	0.724	NS	0.342	NS
(ALDH3A1 + GOT1L1)	LGG	0.800483960121688	4.63725608980018e-112	111.333738919779	Underexpression	**	0.0017	2.76955107862173	Mutation	Microsatellite instability	0.995	NS	0.995	NS			0.213	NS
(ALDH3A1 + GOT1L1)	LGG	0.908221078649186	4.64752030074197e-190	189.332778704519	Underexpression	**	0.0017	2.76955107862173	Mutation	Tumor mutational burden	0.995	NS	0.995	NS			0.213	NS
(ALDH3A1 + GOT2 + HPD)	HNSC	0.688066373472648	9.20773773184854e-05	4.03584705940792	Underexpression	****	5.1e-07	6.29242982390206	Mutation	Microsatellite instability	0.843	NS	0.949	NS	0.901	NS	0.964	NS
(ALDH3A1 + HGD)	SKCM	0.367283154200886	5.36066624894999e-15	14.2707812307809	Underexpression	****	5.2e-89	88.2839966563652	Mutation	Tumor mutational burden	0.0667	NS	0.0823	NS			0.00324	Protective
(ALDH3A1 + HKDC1 + MINPP1)	STAD	0.443348178795257	3.02312064991031e-13	12.5195445201908	Overexpression	****	3.7e-38	37.431798275933	Mutation	Microsatellite instability	0.12	NS	0.107	NS	0.889	NS	0.23	NS
(ALDH3A1 + HKDC1 + MINPP1)	STAD	0.455880429795075	5.30800661815632e-21	20.275068544318	Overexpression	****	3.7e-38	37.431798275933	Mutation	Tumor mutational burden	0.12	NS	0.107	NS	0.889	NS	0.23	NS
(ALDH3A1 + LDHAL6B + PGM2)	HNSC	0.595402280461252	2.72024302107392e-47	46.5653922952317	Unchanged	ns	0.17	0.769551078621726	Mutation	Microsatellite instability	0.718	NS	0.824	NS	0.899	NS	0.795	NS
(ALDH3A2 + BCAT2 + DLD)	COAD	0.334484806555954	1.51550132316465e-05	4.81944368011928	Underexpression	**	0.0073	2.13667713987954	Mutation	Microsatellite instability	0.3	NS	0.646	NS	0.998	NS	0.928	NS
(ALDH3A2 + BCAT2)	BRCA	0.249536839461033	2.56128236854436e-11	10.5915425401022	Unchanged	ns	0.082	1.08618614761628	Mutation	Tumor mutational burden	0.995	NS	0.996	NS	0.995	NS	0.995	NS
(ALDH3A2 + BCAT2)	COAD	0.348179335844432	5.014232342094e-06	5.29979554621516	Underexpression	****	8.9e-06	5.05060999335509	Mutation	Microsatellite instability	0.369	NS	0.997	NS	0.998	NS	0.995	NS
(ALDH3A2 + DLD + ENO3)	COAD	0.376312468019243	4.06752684498931e-07	6.39066957211151	Underexpression	****	1.2e-42	41.9208187539524	Mutation	Microsatellite instability	0.492	NS	0.482	NS	0.998	NS	0.584	NS
(ALDH3A2 + DLD + ENO3)	UCEC	0.690642688212941	4.9997323642764e-24	23.3010532428297	Underexpression	****	1.9e-05	4.72124639904717	Mutation	Tumor mutational burden	0.997	NS	0.997	NS	0.801	NS	0.281	NS
(ALDH3A2 + DLD + FH)	BLCA	0.355713265711561	3.1069216453805e-12	11.507669699242	Underexpression	**	0.0013	2.88605664769316	Mutation	Tumor mutational burden	0.088	NS	0.284	NS	0.997	NS	0.261	NS
(ALDH3A2 + DLD + IDO1)	COAD	0.394838828551657	7.13649989403349e-08	7.14651473632022	Overexpression	****	3e-25	24.5228787452803	Mutation	Microsatellite instability	0.42	NS	0.423	NS	0.883	NS	0.413	NS
(ALDH3A2 + DLD + IDO1)	UCEC	0.667082445591579	7.35201046570568e-22	21.1335938833963	Overexpression	****	2.4e-26	25.6197887582884	Mutation	Tumor mutational burden	0.997	NS	0.998	NS	0.998	NS	0.169	NS
(ALDH3A2 + DLD + KMT2D + SUV39H1)	UCEC	0.647260749099388	1.95349054828276e-31	30.7091886857131	Underexpression	***	0.00045	3.34678748622466	Mutation	Tumor mutational burden	0.0602	NS	0.167	NS	0.523	NS	0.0832	NS
(ALDH3A2 + DLD + KMT2D)	BLCA	0.307302490180044	5.83686810947238e-09	8.23382011994588	Underexpression	****	2.9e-05	4.53760200210104	Mutation	Tumor mutational burden	0.113	NS	0.747	NS	0.858	NS	0.46	NS
(ALDH3A2 + DLD + SUV39H1)	COAD	0.469405281429221	2.27206665441923e-11	10.6435789321063	Overexpression	****	2.5e-36	35.602059991328	Mutation	Microsatellite instability	0.648	NS	0.462	NS	0.998	NS	0.883	NS
(ALDH3A2 + DLD)	BLCA	0.202425225223259	0.000594898280854413	3.22555728610365	Underexpression	****	4.1e-05	4.38721614328026	Mutation	Tumor mutational burden	0.108	NS	0.209	NS	0.997	NS	0.232	NS
(ALDH3A2 + DLD)	COAD	0.302991237901651	0.00014811233007468	3.82940878576983	Underexpression	*	0.015	1.82390874094432	Mutation	Microsatellite instability	0.323	NS	0.671	NS	0.998	NS	0.895	NS
(ALDH3A2 + DLD)	UCEC	0.540569140658487	5.60111331790378e-13	12.2517256408927	Unchanged	ns	0.54	0.267606240177031	Mutation	Tumor mutational burden	0.996	NS	0.997	NS	0.998	NS	0.307	NS
(ALDH3A2 + ENO3)	STAD	0.276387732705882	4.80507589083334e-05	4.3182997487426	Underexpression	****	4.3e-09	8.36653154442041	Mutation	Microsatellite instability	0.379	NS	0.59	NS	0.85	NS	0.628	NS
