genes	cancer_types	correlation	Correlation_p.adj	log10_correlation	Expression	Expression_p.sgnif	Expression_p.adj	log10_p.adj	Genotypic_var	Phenotypic_var	p.value_Cox_OS	Type_Cox_OS	p.value_Cox_DSS	Type_Cox_DSS	p.value_Cox_DFI	Type_Cox_DFI	p.value_Cox_PFI	Type_Cox_PFI
(CYP2C18 + CYP2W1)	BRCA	0.144987568641177	1.5599876811477e-05	4.8068788311524	Underexpression	****	1.4e-11	10.8538719643218	Gene expression	Stemness	0.897	NS	0.434	NS	0.446	NS	0.522	NS
(CYP2C18 + HSD17B6 + SDR16C5)	LGG	0.24481393251697	0.0243721904227811	1.61310543734061	Underexpression	****	1.1e-67	66.9586073148418	Gene expression	Stemness	0.152	NS	0.096	NS	0.816	NS	0.237	NS
(CYP2C18 + LRAT)	LUAD	-0.234376473653181	0.0025968407226943	2.58555468701925	Overexpression	****	4.8e-47	46.3187587626244	Gene expression	Tumor mutational burden	0.16	NS	0.896	NS	0.655	NS	0.72	NS
(CYP2C19 + CYP2C9 + GGT5 + HPGDS + PLB1 + PTGDS + PTGS1 + TBXAS1)	PAAD	-0.499499383052605	1.03883409319892e-05	4.98345380582249	Overexpression	****	2.6e-52	51.5850266520292	Gene expression	Microsatellite instability	0.241	NS	0.205	NS	0.171	NS	0.277	NS
(CYP2C19 + CYP2C9 + PLB1)	PAAD	-0.343064338859507	0.0257157691072374	1.58980048226903	Overexpression	****	1e-42	42	Gene expression	Microsatellite instability	0.196	NS	0.281	NS	0.179	NS	0.288	NS
(CYP2C8 + CYP2C9 + CYP2E1 + `JMJD7-PLA2G4B` + PLA2G12B + PLA2G1B + PLA2G2A + PLA2G2F + PLA2G4E)	KICH	-0.811055424050798	0.00121265098326033	2.91626417675488	Underexpression	****	6.5e-19	18.1870866433571	Gene expression	Stemness	0.949	NS	0.521	NS	0.377	NS	0.497	NS
(CYP2C8 + CYP2E1 + `JMJD7-PLA2G4B` + PLA2G2A + PLA2G4C + PLA2G5)	UCEC	-0.600127510993996	9.41843632415209e-41	40.0260211940396	Underexpression	****	3.5e-40	39.4559319556497	Gene expression	Stemness	0.28	NS	0.332	NS	0.716	NS	0.424	NS
(CYP2C8 + HPGDS + PLA2G16 + PLA2G5)	BRCA	-0.663118677082394	1.73986750659829e-149	148.759483822605	Underexpression	****	9.1e-90	89.0409586076789	Gene expression	Stemness	0.613	NS	0.321	NS	0.222	NS	0.395	NS
(CYP2C8 + HPGDS + PLA2G5)	BRCA	-0.197091933226617	6.81528325651091e-05	4.16651608932554	Underexpression	****	8.1e-70	69.0915149811213	Gene expression	Microsatellite instability	0.707	NS	0.686	NS	0.388	NS	0.697	NS
(CYP2C8 + PLA2G16 + PLA2G5)	BRCA	-0.561120811066943	9.9718881489127e-98	97.0012226014661	Underexpression	****	8.5e-105	104.070581074286	Gene expression	Stemness	0.657	NS	0.468	NS	0.254	NS	0.587	NS
(CYP2C8 + PLA2G5)	BRCA	-0.16109127441373	0.000115866152100485	3.93604341565779	Underexpression	****	7.4e-85	84.130768280269	Gene expression	Microsatellite instability	0.793	NS	0.952	NS	0.509	NS	0.938	NS
(CYP2C9 + CYP2U1 + CYP4F3 + EPHX2 + HPGDS + LTC4S + PLA2G12B + PLA2G1B + PLA2G4B + PLA2G4E + PLB1 + PTGES + ZADH2)	TGCT	-0.840958754556589	2.76907335574268e-19	18.5576655391723	Underexpression	****	9.5e-36	35.0222763947111	Gene expression	Stemness	0.889	NS	0.872	NS	0.669	NS	0.385	NS
(CYP2C9 + CYP3A7 + SDR16C5)	LUAD	-0.235694988931461	8.17771377743312e-07	6.08736809395981	Underexpression	****	1.6e-53	52.7958800173441	Gene expression	Microsatellite instability	0.645	NS	0.454	NS	0.296	NS	0.188	NS
(CYP2C9 + HPGD + HRASLS2 + PLA2G2A + PLA2G4C)	LUAD	-0.494864383997746	0.000131198522446529	3.88207105594308	Underexpression	****	2.4e-80	79.6197887582884	Gene expression	Stemness	0.701	NS	0.241	NS	0.612	NS	0.398	NS
(CYP2C9 + HRASLS2 + PLA2G2A + PLA2G4C)	LUAD	-0.403597439621746	1.68093877031334e-11	10.7744481058344	Underexpression	****	5.7e-75	74.2441251443275	Gene expression	Stemness	0.512	NS	0.27	NS	0.724	NS	0.494	NS
(CYP2C9 + PLA2G12B + PLA2G1B + PLA2G4B + PLA2G4E + PLB1)	TGCT	-0.793199559868087	2.30078523040104e-26	25.6381239191866	Underexpression	****	3.6e-39	38.4436974992327	Gene expression	Stemness	0.664	NS	0.825	NS	0.311	NS	0.219	NS
(CYP2C9 + PLA2G2A + PLA2G4C)	LUAD	-0.323130141286298	0.0106460287666706	1.97281236465308	Underexpression	****	4.8e-73	72.3187587626244	Gene expression	Microsatellite instability	0.321	NS	0.283	NS	0.858	NS	0.578	NS
(CYP2E1 + `JMJD7-PLA2G4B` + PLA2G2A + PLA2G2F + PLA2G5 + PLB1 + PTGES + PTGS1)	THCA	-0.622641835796272	0.0454327892140768	1.34263060011916	Underexpression	****	9.2e-79	78.0362121726544	Gene expression	Stemness	0.772	NS	0.876	NS	0.436	NS	0.608	NS
(CYP2E1 + CYP2U1 + PLA2G2A + PLA2G4C)	BLCA	-0.591265213193709	1.23085297355907e-39	38.9097938208181	Underexpression	****	6.7e-13	12.1739251972992	Gene expression	Stemness	0.478	NS	0.264	NS	0.664	NS	0.4	NS
(CYP2E1 + CYP4F2)	TGCT	0.532877056507254	4.52126002272503e-06	5.34474051548565	Underexpression	****	3.5e-46	45.4559319556497	Gene expression	Stemness	0.938	NS	0.621	NS	0.813	NS	0.601	NS
(CYP2E1 + CYP4F3 + PLA2G5)	SARC	-0.36091629266606	4.59529681268281e-08	7.33768643205867	Underexpression	*	0.031	1.50863830616573	Gene expression	Stemness	0.204	NS	0.187	NS	0.334	NS	0.978	NS
(CYP2E1 + CYP7B1)	MESO	-0.472761144380792	4.20634118830816e-08	7.37609550335919	""	""			Gene expression	Stemness	0.339	NS	0.508	NS	0.847	NS	0.572	NS
(CYP2E1 + GGT5 + PLA2G4B + PTGES)	SKCM	-0.423895051499584	2.0084223673488e-58	57.6971449506307	Underexpression	****	9.7e-184	183.013228265734	Gene expression	Stemness	0.74	NS	0.413	NS			0.509	NS
(CYP2E1 + HSD17B6)	TGCT	0.588006591565894	7.72897932576252e-08	7.11187785439432	Underexpression	****	1.7e-38	37.7695510786217	Gene expression	Stemness	0.915	NS	0.439	NS	0.719	NS	0.411	NS
(CYP2E1 + PLA2G2A + PLA2G4C)	BLCA	-0.572448915029286	1.33027340049647e-36	35.8760590927738	Underexpression	****	8.8e-12	11.0555173278498	Gene expression	Stemness	0.379	NS	0.181	NS	0.377	NS	0.239	NS
(CYP2E1 + PLA2G4B)	SKCM	-0.207413176991344	0.00647314455818453	2.18888469421475	Underexpression	****	1.2e-136	135.920818753952	Gene expression	Stemness	0.627	NS	0.328	NS			0.262	NS
(CYP2E1 + PLA2G5)	SARC	-0.289798178067393	6.78683597745091e-21	20.1683326466018	Unchanged	ns	0.86	0.0655015487564323	Gene expression	Stemness	0.304	NS	0.391	NS	0.835	NS	0.554	NS
(CYP2J2 + CYP3A4 + HRASLS2 + PLA2G2A + PLA2G4C + PLA2G5)	TGCT	-0.599295746625083	1.28729587118913e-09	8.89032162368067	Underexpression	****	1.2e-47	46.9208187539524	Gene expression	Stemness	0.98	NS	0.672	NS	0.931	NS	0.868	NS
(CYP2J2 + HRASLS2 + PLA2G2A + PLA2G4C + PLA2G5)	TGCT	-0.576338020858772	4.61866526025491e-10	9.33548351229169	Underexpression	****	1.6e-44	43.7958800173441	Gene expression	Stemness	0.734	NS	0.369	NS	0.698	NS	0.979	NS
(CYP2J2 + PLA2G10 + PLA2G12B)	THCA	-0.396957500490594	0.0226313832147367	1.64528890145096	Overexpression	****	7.4e-96	95.130768280269	Gene expression	Stemness	0.0836	NS	0.0708	NS	0.449	NS	0.381	NS
(CYP2J2 + PLA2G12A + PTGES2)	ESCA	0.410521661938246	3.3916180212581e-09	8.46959306579067	Overexpression	****	1.8e-11	10.7447274948967	Gene expression	Stemness	0.41	NS	0.364	NS	0.191	NS	0.662	NS
(CYP2J2 + PLA2G12A)	ESCA	0.308883350822759	1.46901549440489e-06	5.83297362347519	Overexpression	****	3.5e-09	8.45593195564972	Gene expression	Stemness	0.627	NS	0.578	NS	0.23	NS	0.794	NS
(CYP2J2 + PLA2G4E)	STAD	0.316342913987936	0.0139283853118744	1.85609922749481	Overexpression	****	2.1e-41	40.6777807052661	Gene expression	Stemness	0.422	NS	0.462	NS	0.469	NS	0.791	NS
(CYP2S1 + CYP2W1)	ESCA	0.365597237643526	4.94178652193437e-07	6.30611601942532	Overexpression	****	4.4e-69	68.3565473235138	Gene expression	Stemness	0.801	NS	0.247	NS	0.26	NS	0.666	NS
(CYP2S1 + RDH10)	LGG	-0.634732867936678	5.46735430073555e-15	14.2622227816291	Overexpression	****	1.1e-92	91.9586073148418	Gene expression	Stemness	3.13e-11	Risky	1.01e-11	Risky	0.967	NS	6.82e-11	Risky
(CYP2S1 + RDH16 + UGT1A1)	SKCM	-0.446497406154604	2.61382160467791e-05	4.5827240566743	Underexpression	****	3.5e-74	73.4559319556497	Gene expression	Microsatellite instability	0.293	NS	0.786	NS			0.863	NS
(CYP2U1 + EPHX2 + GGT5 + PLA2G4B + ZADH2)	BRCA	-0.628843039873001	6.37768703528365e-130	129.195336796191	Underexpression	****	4e-108	107.397940008672	Gene expression	Stemness	0.768	NS	0.185	NS	0.546	NS	0.943	NS
(CYP2U1 + HPGDS + PLA2G1B + PLA2G2C + PLA2G5 + PLB1 + PTGR1 + ZADH2)	COAD	-0.703633449650016	2.46610922097453e-13	12.6079876929406	Underexpression	****	6.9e-83	82.1611509092627	Gene expression	Stemness	0.246	NS	0.202	NS	0.0747	NS	0.787	NS
(CYP2U1 + HPGDS + PLA2G2C + PTGDS + PTGS1)	ESCA	-0.614082694259711	2.35047763677583e-26	25.6288438764779	Underexpression	****	5.6e-76	75.2518119729938	Gene expression	Stemness	0.726	NS	0.713	NS	0.939	NS	0.273	NS
(CYP2U1 + PTGS1)	KIRP	-0.337712649831585	1.28453046212164e-38	37.8912555921571	Unchanged	ns	0.58	0.236572006437063	Gene expression	Stemness	0.756	NS	0.27	NS	0.504	NS	0.414	NS
(CYP2U1 + ZADH2)	PCPG	0.377268663102943	0.000192571086282854	3.71540891975798	Overexpression	*	0.013	1.88605664769316	Gene expression	Stemness	0.593	NS	0.185	NS	0.709	NS	0.948	NS
(CYP2W1 + CYP3A7 + PNPLA4)	COAD	-0.343620925106698	0.0448192622051006	1.34853529690606	Overexpression	****	4e-50	49.397940008672	Gene expression	Tumor mutational burden	0.711	NS	0.821	NS	0.955	NS	0.768	NS
(CYP2W1 + UGT2B11)	LIHC	0.283476285436312	0.0082434755961986	2.0838896433995	Overexpression	****	7.3e-24	23.1366771398795	Gene expression	Stemness	0.24	NS	0.682	NS	0.43	NS	0.283	NS
(CYP39A1 + CYP7B1)	PCPG	-0.311493142407017	8.95023818835563e-06	5.04816540686151	Underexpression	**	0.0053	2.27572413039921	Gene expression	Microsatellite instability	0.57	NS	0.657	NS	0.21	NS	0.516	NS
(CYP39A1 + CYP7B1)	PCPG	-0.453062131035937	1.15349721095708e-08	7.937983451223	Underexpression	**	0.0053	2.27572413039921	Gene expression	Stemness	0.57	NS	0.657	NS	0.21	NS	0.516	NS
(CYP39A1 + HSD17B4)	LUAD	-0.182464584063629	0.00443799165814663	2.35281351842314	Underexpression	****	8.4e-21	20.0757207139381	Gene expression	Microsatellite instability	0.668	NS	0.301	NS	0.0859	NS	0.593	NS
(CYP39A1 + HSD17B4)	LUAD	-0.474760873336521	9.54651639655702e-39	38.0201550771865	Underexpression	****	8.4e-21	20.0757207139381	Gene expression	Stemness	0.668	NS	0.301	NS	0.0859	NS	0.593	NS
(CYP39A1 + HSD17B4)	LUAD	-0.262352614391701	0.00301512253717709	2.52069503306332	Underexpression	****	8.4e-21	20.0757207139381	Gene expression	Tumor mutational burden	0.668	NS	0.301	NS	0.0859	NS	0.593	NS
(CYP3A4 + DHRS3)	READ	-0.45069855793761	1.26299786918643e-10	9.89859738214566	Unchanged	ns	0.091	1.04095860767891	Gene expression	Stemness	0.378	NS	0.399	NS	0.436	NS	0.671	NS
(CYP3A4 + DHRS4L2 + HSD17B6 + UGT2B7)	THYM	0.517553421236486	9.30637087496618e-15	14.0312196440721	Overexpression	****	3.6e-21	20.4436974992327	Gene expression	Stemness	0.844	NS	0.351	NS			0.668	NS
(CYP3A4 + HRASLS2 + PLB1)	READ	-0.545959300903578	0.00388863560851463	2.41020275127934	Unchanged	ns	0.79	0.102372908709559	Gene expression	Stemness	0.518	NS	0.828	NS	0.984	NS	0.666	NS
(CYP3A4 + PLA2G2C)	THYM	0.508019602589997	3.68701835542075e-05	4.43332470030056	Overexpression	****	1.7e-24	23.7695510786217	Gene expression	Stemness	0.303	NS	0.376	NS			0.877	NS
(CYP3A5 + CYP3A7 + `CYP3A7-CYP3A51P`)	LUAD	-0.4484271535292	1.81079509786541e-30	29.7421306898852	Underexpression	****	2.9e-84	83.537602002101	Gene expression	Stemness	0.882	NS	0.338	NS	0.417	NS	0.119	NS
(CYP3A5 + CYP3A7 + HSD17B12)	LUAD	-0.249097395897067	0.000490502020831022	3.30935919902011	Underexpression	****	1.2e-101	100.920818753952	Gene expression	Tumor mutational burden	0.822	NS	0.608	NS	0.307	NS	0.149	NS
(CYP3A5 + CYP3A7 + SDR16C5)	LUAD	-0.271191936231968	0.0493492323237231	1.3067195988234	Underexpression	****	3.8e-101	100.420216403383	Gene expression	Tumor mutational burden	0.98	NS	0.435	NS	0.329	NS	0.123	NS
(CYP3A5 + CYP7B1 + HSD11B1 + HSD17B11 + STS)	BRCA	-0.509611985489132	8.48705615264822e-78	77.0712429244046	Underexpression	****	2.7e-115	114.568636235841	Gene expression	Stemness	0.658	NS	0.828	NS	0.621	NS	0.976	NS
(CYP3A7 + DHRS3)	SKCM	-0.34840888864373	0.0152216622399605	1.81753791903559	Underexpression	****	9.6e-97	96.0177287669604	Gene expression	Stemness	0.000484	Protective	0.00132	Protective			0.00276	Protective
(CYP3A7 + HSD17B2)	READ	-0.518646237454679	7.39896668283729e-06	5.13082892827941	Overexpression	****	3.6e-05	4.44369749923271	Gene expression	Stemness	0.54	NS	0.263	NS	0.336	NS	0.53	NS
(CYP3A7 + HSD3B1)	COAD	-0.284987901627753	7.61407952904781e-05	4.11838259129283	Overexpression	****	5.3e-18	17.2757241303992	Gene expression	Tumor mutational burden	0.418	NS	0.336	NS	0.465	NS	0.541	NS
(CYP46A1 + CYP7B1)	DLBC	-0.548001498427864	3.60987351472266e-11	10.4425080149421	Overexpression	****	3.4e-18	17.4685210829577	Gene expression	Stemness	0.0953	NS	0.108	NS	0.854	NS	0.0548	NS
(CYP4F2 + PLA2G12B)	READ	-0.404857712193105	0.00355214652295582	2.44950912825415	Overexpression	****	6.6e-19	18.1804560644581	Gene expression	Microsatellite instability	0.378	NS	0.275	NS	0.827	NS	0.923	NS
(CYP4F3 + PLB1)	STAD	-0.272355239412942	0.0494613928761158	1.30573365768977	Overexpression	****	1.3e-32	31.8860566476932	Gene expression	Tumor mutational burden	0.687	NS	0.423	NS	0.906	NS	0.174	NS
(CYP4F3 + PTGES3 + PTGR1)	LUSC	0.199439652270709	0.000714380561561921	3.14607037119852	Overexpression	****	1.7e-15	14.7695510786217	Gene expression	Microsatellite instability	0.723	NS	0.854	NS	0.418	NS	0.709	NS
(CYP51A1 + DHCR7 + SC5D)	KIRC	0.316733127165944	0.0302753325719523	1.51891107747078	Underexpression	****	3.6e-15	14.4436974992327	Gene expression	Stemness	7.23e-08	Protective	2.91e-09	Protective	0.893	NS	4.34e-08	Protective
(CYP51A1 + EBP + NSDHL)	LUSC	0.208676597270528	0.0146356847833403	1.83458695271987	Overexpression	****	7.1e-42	41.1487416512809	Gene expression	Microsatellite instability	0.837	NS	0.601	NS	0.683	NS	0.653	NS
(CYP7A1 + CYP7B1)	SKCM	-0.245560902443091	0.00595671002664912	2.2249935408935	Unchanged	ns	0.4	0.397940008672038	Gene expression	Stemness	0.394	NS	0.46	NS			0.0731	NS
(CYP7A1 + HSD17B2 + STS)	HNSC	-0.300956078199008	5.3326903136614e-24	23.2730536364509	Underexpression	*	0.036	1.44369749923271	Gene expression	Stemness	0.963	NS	0.757	NS	0.892	NS	0.817	NS
(CYP7B1 + DHRS11 + HSD11B2 + HSD17B12)	THYM	-0.679764474601607	0.0109924978859739	1.95890360922974	Overexpression	****	1.6e-27	26.7958800173441	Gene expression	Stemness	0.106	NS	0.429	NS			0.645	NS
(CYP7B1 + HSD11B1 + HSD17B6 + STS)	OV	-0.345935267381698	0.00130113887866988	2.88567634600489	Underexpression	****	5e-47	46.301029995664	Gene expression	Stemness	0.302	NS	0.344	NS	0.877	NS	0.304	NS
(CYP7B1 + HSD11B1)	PCPG	-0.38992795614754	0.000240778079162201	3.61838305450825	Underexpression	*	0.01	2	Gene expression	Stemness	0.688	NS	0.74	NS	0.934	NS	0.929	NS
(CYP7B1 + HSD11B1)	READ	-0.588954501352781	2.29406132045263e-22	21.6393949775515	Unchanged	ns	0.32	0.494850021680094	Gene expression	Stemness	0.976	NS	0.779	NS	0.764	NS	0.976	NS
(CYP7B1 + HSD17B11 + SRD5A2 + STS)	LUAD	-0.478458584325366	2.38786851076962e-11	10.6219895915374	Unchanged	ns	0.091	1.04095860767891	Gene expression	Stemness	0.198	NS	0.206	NS	0.219	NS	0.649	NS
(CYP7B1 + HSD17B11)	LUAD	-0.242760315488461	1.02308147324475e-06	5.99008977980524	Unchanged	ns	0.98	0.00877392430750515	Gene expression	Tumor mutational burden	0.199	NS	0.263	NS	0.899	NS	0.582	NS
(CYP7B1 + STS)	CESC	-0.305655372590273	0.00959657580373075	2.01788370183795	Unchanged	ns	0.23	0.638272163982407	Gene expression	Stemness	0.795	NS	0.245	NS	0.307	NS	0.721	NS
(CYP7B1 + STS)	KICH	-0.500083283861169	8.76421611440569e-07	6.05728692183057	Unchanged	ns	0.41	0.387216143280265	Gene expression	Stemness	0.623	NS	0.849	NS	0.384	NS	0.719	NS
(CYP7B1 + UGT2B15 + UGT2B17)	TGCT	-0.450006061657067	0.000211442152283649	3.6748084291416	Unchanged	ns	0.11	0.958607314841775	Gene expression	Stemness	0.425	NS	0.592	NS	0.958	NS	0.768	NS
(DANCR + `DHRS4-AS1` + `ELFN1-AS1`)	STAD	0.363860355536512	0.0396395219550606	1.40187159166232	Overexpression	****	1.1e-66	65.9586073148418	Gene expression	Microsatellite instability	0.917	NS	0.929	NS	0.475	NS	0.955	NS
(DANCR + `FOXD2-AS1` + LINC00665 + SNHG16)	BRCA	0.426335400176126	5.25815765171896e-52	51.2791663968821	Overexpression	****	5.1e-50	49.2924298239021	Gene expression	Stemness	0.0545	NS	0.305	NS	0.145	NS	0.26	NS
(DANCR + GAS5 + SNHG1 + SNHG15)	DLBC	0.624628720611424	0.0112293876707301	1.94964392481364	Overexpression	****	1.6e-12	11.7958800173441	Gene expression	Stemness	0.854	NS	0.999	NS	0.787	NS	0.547	NS
(DANCR + LINC00662)	GBM	0.429616207920442	0.00527237114548746	2.27799402543155	Overexpression	****	1.2e-59	58.9208187539524	Gene expression	Stemness	0.0525	NS	0.094	NS			0.00434	Protective
(DANCR + MIR17HG)	DLBC	0.571252421659953	2.39012600316987e-09	8.62157920321968	Overexpression	****	4.1e-13	12.3872161432803	Gene expression	Stemness	0.601	NS	0.827	NS	0.708	NS	0.728	NS
(DANCR + MIR17HG)	ESCA	0.390151189908717	0.014414032569293	1.84121450096339	Overexpression	****	6.6e-13	12.1804560644581	Gene expression	Stemness	0.295	NS	0.318	NS	0.0425	Protective	0.842	NS
(DANCR + MIR17HG)	READ	0.600730230359358	2.86979272335804e-07	6.54214946993941	Overexpression	****	9.8e-13	12.0087739243075	Gene expression	Stemness	0.109	NS	0.52	NS	0.824	NS	0.939	NS
(DANCR + SNHG1 + SNHG6)	CESC	0.326960069928882	1.5326686286388e-50	49.8145517318448	Underexpression	*	0.039	1.4089353929735	Gene expression	Stemness	0.391	NS	0.939	NS	0.955	NS	0.952	NS
(DANCR + SNHG16)	BRCA	0.389993930720959	7.60196845161118e-43	42.1190739370638	Overexpression	****	1.5e-15	14.8239087409443	Gene expression	Stemness	0.102	NS	0.3	NS	0.37	NS	0.462	NS
(DANCR + SNHG16)	ESCA	0.460186355896117	2.52792940178412e-06	5.59723505888796	Overexpression	****	1.1e-51	50.9586073148418	Gene expression	Stemness	0.483	NS	0.95	NS	0.0568	NS	0.482	NS
(DANCR + SNHG16)	PRAD	0.614962623843714	1.81169420964994e-08	7.741915103717	Overexpression	****	2.4e-49	48.6197887582884	Gene expression	Stemness	0.481	NS	0.204	NS	0.726	NS	0.355	NS
(DANCR + SNHG16)	STAD	0.468038102483567	1.09459797811267e-23	22.9607453584001	Overexpression	****	8e-51	50.0969100130081	Gene expression	Stemness	0.904	NS	0.798	NS	0.544	NS	0.707	NS
(DANCR + SNHG6)	READ	0.523518758421809	6.68045691817779e-07	6.17519383239617	Overexpression	****	6.2e-16	15.2076083105017	Gene expression	Stemness	0.362	NS	0.507	NS	0.536	NS	0.626	NS
(DAO + PYCR2)	PRAD	-0.214140710416545	0.000620263127315865	3.20742403550313	Underexpression	****	4.2e-07	6.3767507096021	Gene expression	Stemness	0.166	NS	0.941	NS	0.31	NS	0.014	Risky
(DBT + DHTKD1 + GCSH + LIPT2)	LUSC	0.556651448092595	0.0222883846966013	1.65192140495056	Overexpression	****	7.6e-80	79.1191864077192	Gene expression	Stemness	0.591	NS	0.765	NS	0.5	NS	0.653	NS
(DBT + EHHADH + HIBCH + PCCB + SUCLG1)	LUSC	0.514932144787892	0.000718322559970504	3.14368049369917	Overexpression	****	9.1e-96	95.0409586076789	Gene expression	Stemness	0.288	NS	0.504	NS	0.538	NS	0.786	NS
(DBT + MUT)	KICH	-0.389139631965046	0.000269523849094623	3.56940279978362	Unchanged	ns	0.15	0.823908740944319	Gene expression	Stemness	0.2	NS	0.139	NS	0.481	NS	0.235	NS
(DCK + DCTPP1 + ENTPD6 + `NME1-NME2` + NME6 + NT5C + UCKL1 + UMPS)	BLCA	0.499013388504175	1.77279374579241e-26	25.7513417890888	Overexpression	****	1.4e-12	11.8538719643218	Gene expression	Stemness	0.669	NS	0.697	NS	0.585	NS	0.536	NS
(DCK + DGUOK + ENTPD6 + ITPA + `NME1-NME2` + NME6 + NT5C + PDE7A)	BLCA	0.43775503897122	1.01200848469358e-19	18.9948158463498	Overexpression	****	3.8e-12	11.4202164033832	Gene expression	Stemness	0.562	NS	0.727	NS	0.513	NS	0.93	NS
(DCK + DGUOK + NME1 + NT5M + NUDT2)	LUSC	0.660020889861766	4.32354201213265e-10	9.36416031660076	Overexpression	****	1.8e-103	102.744727494897	Gene expression	Stemness	0.822	NS	0.653	NS	0.144	NS	0.508	NS
(DCK + DGUOK + NME1 + NT5M)	LUSC	0.255291916420998	0.000517118806381704	3.28640966768281	Overexpression	****	6.1e-106	105.214670164989	Gene expression	Microsatellite instability	0.896	NS	0.915	NS	0.152	NS	0.447	NS
(DCK + DTYMK + DUT + NT5C + RRM1 + TYMS + UMPS)	HNSC	0.472010632966527	0.00215346881059406	2.66686141388744	Overexpression	****	1.3e-21	20.8860566476932	Gene expression	Stemness	0.918	NS	0.791	NS	0.911	NS	0.559	NS
(DCK + ENTPD6 + NT5C3A + UCK1)	PCPG	0.377602394089599	1.87149121612129e-28	27.727812206914	Unchanged	ns	0.097	1.01322826573376	Gene expression	Stemness	0.364	NS	0.159	NS	0.427	NS	0.293	NS
(DCK + PDE7A + PFAS)	LAML	0.441693037461002	6.6635707273868e-08	7.17629298830175	Overexpression	****	6.2e-31	30.2076083105017	Gene expression	Stemness	0.731	NS						
(DCK + RRM2B)	PAAD	-0.308739101818844	0.00813848497476315	2.08945643397304	Overexpression	****	3.5e-50	49.4559319556497	Gene expression	Stemness	0.881	NS	0.623	NS	0.326	NS	0.157	NS
(DCT + FAHD1)	SKCM	0.333070918324452	6.08185781490151e-08	7.21596373725428	Overexpression	****	7.7e-83	82.1135092748275	Gene expression	Stemness	0.103	NS	0.124	NS			0.34	NS
(DCT + MAOA)	LAML	-0.381756781950825	0.000343750796879094	3.4637562863841	Underexpression	****	1.3e-32	31.8860566476932	Gene expression	Tumor mutational burden	0.208	NS						
(DCTD + ENPP1 + ENTPD1 + ENTPD5 + ENTPD8 + NUDT2)	BRCA	-0.385677318578689	8.41917561480414e-42	41.0747304314777	Overexpression	****	4.3e-36	35.3665315444204	Gene expression	Stemness	0.97	NS	0.234	NS	0.24	NS	0.432	NS
(DCTD + ENTPD3 + NT5C2 + TK2)	SARC	-0.45893098835995	3.72091329651622e-11	10.4293504496461	Unchanged	ns	0.53	0.275724130399211	Gene expression	Stemness	0.784	NS	0.544	NS	0.9	NS	0.679	NS
(DCTD + ENTPD5 + NME6 + NT5E + RRM2B)	THYM	-0.601533476684462	1.39484896007944e-05	4.85547281701792	Overexpression	****	4.1e-12	11.3872161432803	Gene expression	Stemness	0.599	NS	0.477	NS			0.887	NS
(DCTD + NT5C1B + TK2)	KICH	-0.408997243295089	0.0122822121837943	1.91072340414852	Unchanged	ns	0.96	0.0177287669604316	Gene expression	Stemness	0.416	NS	0.38	NS	0.895	NS	0.841	NS
(DCTPP1 + `NME1-NME2`)	MESO	0.413318235457094	5.48670697895043e-25	24.2606882329555	""	""			Gene expression	Stemness	0.324	NS	0.277	NS	0.473	NS	0.327	NS
(DCTPP1 + DTYMK + DUT + NME1 + NT5C3B + NUDT2 + RRM1)	GBM	0.416402045902844	3.89095679978721e-09	8.40994359102051	Overexpression	****	3.2e-91	90.4948500216801	Gene expression	Stemness	0.908	NS	0.915	NS			0.591	NS
(DCTPP1 + DTYMK)	THYM	0.757237258797604	0.00125469999766888	2.90146010281402	Overexpression	****	4.5e-32	31.3467874862247	Gene expression	Stemness	0.145	NS	0.199	NS			0.423	NS
(DCTPP1 + DUT + HDDC2 + `NME1-NME2` + NME4 + NT5C1B + NT5C3B + RRM1 + UCK2 + UMPS)	LUSC	0.727647852804387	5.73860726449459e-13	12.2411934962322	Overexpression	****	1.5e-118	117.823908740944	Gene expression	Stemness	0.68	NS	0.787	NS	0.305	NS	0.919	NS
(DCTPP1 + DUT + HDDC2 + NME4 + NT5C3B + UCK2 + UMPS)	LUSC	0.288932285480423	0.0158351526404897	1.80037774595782	Overexpression	****	3.6e-117	116.443697499233	Gene expression	Microsatellite instability	0.605	NS	0.95	NS	0.366	NS	0.67	NS
